07f0,UM_GETOPTIONS2
1000,LVM_FIRST
1000,LVM_GETBKCOLOR
1001,LVM_SETBKCOLOR
1002,LVM_GETIMAGELIST
1003,LVM_SETIMAGELIST
1004,LVM_GETITEMCOUNT
1005,LVM_GETITEMA
1006,LVM_SETITEMA
1007,LVM_INSERTITEMA
1008,LVM_DELETEITEM
1009,LVM_DELETEALLITEMS
100a,LVM_GETCALLBACKMASK
100b,LVM_SETCALLBACKMASK
100c,LVM_GETNEXTITEM
100d,LVM_FINDITEMA
100e,LVM_GETITEMRECT
100f,LVM_SETITEMPOSITION
1010,LVM_GETITEMPOSITION
1011,LVM_GETSTRINGWIDTHA
1012,LVM_HITTEST
1013,LVM_ENSUREVISIBLE
1014,LVM_SCROLL
1015,LVM_REDRAWITEMS
1016,LVM_ARRANGE
1017,LVM_EDITLABELA
1018,LVM_GETEDITCONTROL
1019,LVM_GETCOLUMNA
101a,LVM_SETCOLUMNA
101b,LVM_INSERTCOLUMNA
101c,LVM_DELETECOLUMN
101d,LVM_GETCOLUMNWIDTH
101e,LVM_SETCOLUMNWIDTH
101f,LVM_GETHEADER
1021,LVM_CREATEDRAGIMAGE
1022,LVM_GETVIEWRECT
1023,LVM_GETTEXTCOLOR
1024,LVM_SETTEXTCOLOR
1025,LVM_GETTEXTBKCOLOR
1026,LVM_SETTEXTBKCOLOR
1027,LVM_GETTOPINDEX
1028,LVM_GETCOUNTPERPAGE
1029,LVM_GETORIGIN
102a,LVM_UPDATE
102b,LVM_SETITEMSTATE
102c,LVM_GETITEMSTATE
102d,LVM_GETITEMTEXTA
102e,LVM_SETITEMTEXTA
102f,LVM_SETITEMCOUNT
1030,LVM_SORTITEMS
1031,LVM_SETITEMPOSITION32
1032,LVM_GETSELECTEDCOUNT
1033,LVM_GETITEMSPACING
1034,LVM_GETISEARCHSTRINGA
1035,LVM_SETICONSPACING
1036,LVM_SETEXTENDEDLISTVIEWSTYLE
1037,LVM_GETEXTENDEDLISTVIEWSTYLE
1038,LVM_GETSUBITEMRECT
1039,LVM_SUBITEMHITTEST
103a,LVM_SETCOLUMNORDERARRAY
103b,LVM_GETCOLUMNORDERARRAY
103c,LVM_SETHOTITEM
103d,LVM_GETHOTITEM
103e,LVM_SETHOTCURSOR
103f,LVM_GETHOTCURSOR
1040,LVM_APPROXIMATEVIEWRECT
1041,LVM_SETWORKAREAS
1042,LVM_GETSELECTIONMARK
1043,LVM_SETSELECTIONMARK
1044,LVM_SETBKIMAGEA
1045,LVM_GETBKIMAGEA
1046,LVM_GETWORKAREAS
1047,LVM_SETHOVERTIME
1048,LVM_GETHOVERTIME
1049,LVM_GETNUMBEROFWORKAREAS
104a,LVM_SETTOOLTIPS
104b,LVM_GETITEMW
104c,LVM_SETITEMW
104d,LVM_INSERTITEMW
104e,LVM_GETTOOLTIPS
1053,LVM_FINDITEMW
1057,LVM_GETSTRINGWIDTHW
105f,LVM_GETCOLUMNW
1060,LVM_SETCOLUMNW
1061,LVM_INSERTCOLUMNW
1073,LVM_GETITEMTEXTW
1074,LVM_SETITEMTEXTW
1075,LVM_GETISEARCHSTRINGW
1076,LVM_EDITLABELW
108b,LVM_GETBKIMAGEW
108c,LVM_SETSELECTEDCOLUMN
108d,LVM_SETTILEWIDTH
108e,LVM_SETVIEW
108f,LVM_GETVIEW
1091,LVM_INSERTGROUP
1093,LVM_SETGROUPINFO
1095,LVM_GETGROUPINFO
1096,LVM_REMOVEGROUP
1097,LVM_MOVEGROUP
109a,LVM_MOVEITEMTOGROUP
109b,LVM_SETGROUPMETRICS
109c,LVM_GETGROUPMETRICS
109d,LVM_ENABLEGROUPVIEW
109e,LVM_SORTGROUPS
109f,LVM_INSERTGROUPSORTED
10a0,LVM_REMOVEALLGROUPS
10a1,LVM_HASGROUP
10a2,LVM_SETTILEVIEWINFO
10a3,LVM_GETTILEVIEWINFO
10a4,LVM_SETTILEINFO
10a5,LVM_GETTILEINFO
10a6,LVM_SETINSERTMARK
10a7,LVM_GETINSERTMARK
10a8,LVM_INSERTMARKHITTEST
10a9,LVM_GETINSERTMARKRECT
10aa,LVM_SETINSERTMARKCOLOR
10ab,LVM_GETINSERTMARKCOLOR
10ad,LVM_SETINFOTIP
10ae,LVM_GETSELECTEDCOLUMN
10af,LVM_ISGROUPVIEWENABLED
10b0,LVM_GETOUTLINECOLOR
10b1,LVM_SETOUTLINECOLOR
10b3,LVM_CANCELEDITLABEL
10b4,LVM_MAPINDEXTOID
10b5,LVM_MAPIDTOINDEX
10b6,LVM_ISITEMVISIBLE
2000,OCM__BASE
2005,LVM_SETUNICODEFORMAT
2006,LVM_GETUNICODEFORMAT
2019,OCM_CTLCOLOR
202b,OCM_DRAWITEM
202c,OCM_MEASUREITEM
202d,OCM_DELETEITEM
202e,OCM_VKEYTOITEM
202f,OCM_CHARTOITEM
2039,OCM_COMPAREITEM
204e,OCM_NOTIFY
2111,OCM_COMMAND
2114,OCM_HSCROLL
2115,OCM_VSCROLL
2132,OCM_CTLCOLORMSGBOX
2133,OCM_CTLCOLOREDIT
2134,OCM_CTLCOLORLISTBOX
2135,OCM_CTLCOLORBTN
2136,OCM_CTLCOLORDLG
2137,OCM_CTLCOLORSCROLLBAR
2138,OCM_CTLCOLORSTATIC
2210,OCM_PARENTNOTIFY
8000,WM_APP
cccd,WM_RASDIALEVENT
